img_id,dataset,route,level,score,reason,parse_tier,issues,active_skills,skill_scores
10085.jpg,spaq,r25,,5.4594,"S-GLOBAL(5.2): Dull overcast lighting and muted colors make image feel flat; no major flaws, but lacks visual appeal. | S-TECH(7.2): Minor softness and slight noise in shadows; no clipping, neutral white balance, no visible artifacts or chromatic aberration. | S-AESTH(3.2): Harsh overcast lighting flattens the building, cluttered balconies distract, and the surveillance camera intrudes compositionally.",1,exposure|color|composition,S-AESTH|S-TECH|S-GLOBAL,"{""S-AESTH"": 3.2, ""S-TECH"": 7.2, ""S-GLOBAL"": 5.2}"
10086.jpg,spaq,r25,,1.7647,"S-GLOBAL(1.2): Severe motion blur dominates entire image, making details unrecognizable; first impression is poor and unacceptable. | S-TECH(1.2): Severe motion blur throughout; edges smeared, no discernible fine detail; exposure and focus completely lost. | S-NATURAL(3.2): Severe motion blur dominates; no sharpening, HDR, or saturation issues present, but extreme smearing makes image feel artificial and processed.",1,blur|exposure,S-TECH|S-GLOBAL|S-NATURAL,"{""S-TECH"": 1.2, ""S-GLOBAL"": 1.2, ""S-NATURAL"": 3.2}"
10087.jpg,spaq,r25,,3.2,"S-GLOBAL(3.2): Severe blur and noise dominate, making details indistinct; overall impression is poor and hard to ignore. | S-TECH(3.2): Severe blur and noise throughout; edges smeared, fine textures lost, heavy grain in uniform areas, low detail visibility. | S-NATURAL(3.2): Heavy over-smoothing creates waxy, watercolor-like textures; edges are blurred and details lost, especially in foliage and stone.",1,blur|noise|exposure,S-GLOBAL|S-NATURAL|S-TECH,"{""S-GLOBAL"": 3.2, ""S-NATURAL"": 3.2, ""S-TECH"": 3.2}"
10088.jpg,spaq,r25,,1.7647,"S-GLOBAL(1.2): Severe blur dominates entire image; details unrecognizable; unacceptable for any practical use. | S-TECH(1.2): Severe blur across entire image; no discernible edges or textures; content barely recognizable. | S-NATURAL(3.2): Severe over-smoothing creates waxy, watercolor-like blur across entire image; edges and textures are completely lost.",1,blur,S-GLOBAL|S-NATURAL|S-TECH,"{""S-GLOBAL"": 1.2, ""S-NATURAL"": 3.2, ""S-TECH"": 1.2}"
10089.jpg,spaq,r25,,4.0033,"S-GLOBAL(5.2): Motion blur on foreground person dominates, reducing clarity; background details and lighting are acceptable but not sharp. | S-TECH(3.2): Severe motion blur on central subject, heavy noise in shadows, and noticeable JPEG compression artifacts across image. | S-AESTH(3.2): Cluttered composition with motion blur; harsh red lighting clashes with neutral tones; visual hierarchy lost amid multiple subjects and distractions.",1,blur|exposure|composition,S-TECH|S-GLOBAL|S-AESTH,"{""S-TECH"": 3.2, ""S-GLOBAL"": 5.2, ""S-AESTH"": 3.2}"
10090.jpg,spaq,r25,,6.8519,"S-GLOBAL(7.5): Warm, inviting lighting highlights glossy chestnuts; reflections and glare are present but don't detract from overall appeal. | S-TECH(7.2): Minor softness and slight noise in shadows; reflections on glass cause mild glare but no severe artifacts or exposure issues. | S-AESTH(5.2): Ordinary composition with cluttered background; warm lighting highlights chestnuts but lacks mood; color harmony is cohesive but unremarkable; visual hierarchy is clear but not compelling.",1,exposure|color|composition,S-AESTH|S-TECH|S-GLOBAL,"{""S-AESTH"": 5.2, ""S-TECH"": 7.2, ""S-GLOBAL"": 7.5}"
10091.jpg,spaq,r25,,6.7314,"S-GLOBAL(7.2): Clear clock and wall design, minor lighting glare on ceiling, no major flaws; overall visually acceptable with slight imperfections. | S-TECH(7.2): Minor softness and slight noise in shadows; fine wall textures slightly blurred but readable; no clipping or color cast; no visible compression artifacts. | S-AESTH(5.2): Ordinary composition with centered clock; flat lighting; muted color harmony; sign disrupts visual flow; lacks aesthetic distinction.",1,composition|exposure,S-AESTH|S-TECH|S-GLOBAL,"{""S-AESTH"": 5.2, ""S-TECH"": 7.2, ""S-GLOBAL"": 7.2}"
10092.jpg,spaq,r25,,6.7314,"S-GLOBAL(7.2): Clear, well-composed building shot with natural lighting; minor noise and slight haze in sky, but overall visually acceptable. | S-TECH(7.2): Minor softness and slight noise in shadows; no blur, clipping, or color cast; gradients smooth; no compression artifacts visible. | S-AESTH(5.2): Ordinary composition with flat lighting; repetitive windows lack visual interest; neutral color palette; no strong hierarchy or aesthetic cohesion.",1,composition|exposure|color,S-AESTH|S-TECH|S-GLOBAL,"{""S-AESTH"": 5.2, ""S-TECH"": 7.2, ""S-GLOBAL"": 7.2}"
10093.jpg,spaq,r25,,1.2,"S-GLOBAL(1.2): Severe motion blur and extreme darkness dominate; details are lost, making the image unusable and visually chaotic. | S-TECH(1.2): Severe motion blur, extreme noise in dark areas, crushed shadows, and indistinct details make content barely recognizable. | S-NATURAL(1.2): Severe motion blur and noise; no sharp edges or textures. Heavy digital noise and smearing dominate, indicating extreme low-light processing failure.",1,blur|exposure|noise,S-GLOBAL|S-NATURAL|S-TECH,"{""S-GLOBAL"": 1.2, ""S-NATURAL"": 1.2, ""S-TECH"": 1.2}"
10094.jpg,spaq,r25,,5.2,"S-GLOBAL(5.2): Blurry and low contrast; overall acceptable but details are soft and lighting flat. | S-TECH(5.2): Moderate blur across entire image, visible noise in sky and shadows, slight exposure issues with crushed mid-tones; fine details like foliage and text are smeared. | S-NATURAL(5.2): Mild over-smoothing on pavement and trees; slight noise reduction blur. No halos, oversaturation, or HDR artifacts. Overall plausible but processed.",1,blur|noise|exposure,S-GLOBAL|S-NATURAL|S-TECH,"{""S-GLOBAL"": 5.2, ""S-NATURAL"": 5.2, ""S-TECH"": 5.2}"
10095.jpg,spaq,r25,,3.7647,"S-GLOBAL(3.2): Severe overexposure and motion blur dominate, making details indistinct; sky is blown out, trees lack clarity, overall image appears shaky and poorly captured. | S-TECH(3.2): Severe motion blur across entire image, extreme highlight clipping in sky, and indistinct foliage details. | S-NATURAL(5.2): Severe motion blur and overexposed sky suggest underprocessing, but no artificial sharpening, HDR glow, or oversaturation; natural scene despite technical flaws.",1,exposure|blur,S-TECH|S-GLOBAL|S-NATURAL,"{""S-TECH"": 3.2, ""S-GLOBAL"": 3.2, ""S-NATURAL"": 5.2}"
10096.jpg,spaq,r25,,7.2,"S-GLOBAL(7.2): Natural, serene scene with wet path and lush bamboo; slight overexposure in sky but overall composition is pleasing and flaws are minor. | S-TECH(7.2): Minor softness and slight noise in shadows; otherwise sharp foliage and clean exposure with no artifacts or color cast. | S-AESTH(7.2): Strong leading path and natural framing by bamboo; soft, diffused light enhances mood; color harmony in greens and grays; minor clutter in foliage edges.",1,exposure|color|composition,S-AESTH|S-TECH|S-GLOBAL,"{""S-AESTH"": 7.2, ""S-TECH"": 7.2, ""S-GLOBAL"": 7.2}"
10097.jpg,spaq,r25,,3.1659,"S-GLOBAL(3.2): Severe motion blur dominates, obscuring details; poor sharpness and low light make image hard to interpret; annoying for typical viewer. | S-TECH(3.1): Severe motion blur across entire image, especially on subjects and foliage; heavy noise in dark areas; crushed shadows and low detail. | S-NATURAL(3.2): Heavy motion blur and noise; no sharpening/HDR artifacts, but overall image appears poorly processed with low clarity and unnatural smearing.",1,blur|exposure|noise,S-GLOBAL|S-NATURAL|S-TECH,"{""S-GLOBAL"": 3.2, ""S-NATURAL"": 3.2, ""S-TECH"": 3.1}"
10098.jpg,spaq,r25,,2.0033,"S-GLOBAL(3.2): Severe motion blur dominates, making details unrecognizable; lighting is harsh and uneven, further degrading clarity. | S-TECH(1.2): Severe motion blur throughout; edges smeared, no discernible fine detail; exposure uneven with bright highlights and dark shadows. | S-AESTH(1.2): Severe motion blur throughout; chaotic composition with no clear subject or visual hierarchy; harsh, unbalanced lighting creates glare and loss of detail.",1,blur|exposure|composition,S-TECH|S-GLOBAL|S-AESTH,"{""S-TECH"": 1.2, ""S-GLOBAL"": 3.2, ""S-AESTH"": 1.2}"
10099.jpg,spaq,r25,,5.0824,"S-GLOBAL(5.2): Night street scene with motion blur and noise; people and vehicles are recognizable but details lost. Acceptable for casual viewing. | S-TECH(3.2): Severe motion blur on vehicles, heavy noise in shadows, crushed darks, and visible JPEG artifacts in gradients. | S-NATURAL(7.2): Subtle motion blur and noise in dark areas suggest minimal processing; no halos, oversaturation, or smoothing artifacts visible.",1,blur|noise|exposure,S-GLOBAL|S-NATURAL|S-TECH,"{""S-GLOBAL"": 5.2, ""S-NATURAL"": 7.2, ""S-TECH"": 3.2}"
10100.jpg,spaq,r25,,6.7314,"S-GLOBAL(7.2): Dull overcast sky and low contrast, but no major flaws; composition is calm and acceptable for a typical viewer. | S-TECH(7.2): Minor softness and slight noise in shadows; no blur, clipping, or color cast; gradients smooth; artifacts absent. | S-AESTH(5.2): Ordinary composition with unbalanced sky dominance; flat, overcast lighting lacks mood; muted color harmony; trees and building lack visual hierarchy.",1,exposure|composition,S-AESTH|S-TECH|S-GLOBAL,"{""S-AESTH"": 5.2, ""S-TECH"": 7.2, ""S-GLOBAL"": 7.2}"
10101.jpg,spaq,r25,,6.2628,S-GLOBAL(7.2): Clear bus interior with good lighting and readable text; slight tilt and cluttered composition are minor flaws easily overlooked. | S-TECH(7.2): Minor softness and slight noise in shadows; edges of handrails and text are mostly crisp; no clipping or color cast; no visible compression artifacts. | S-AESTH(3.2): Cluttered composition with chaotic yellow poles; harsh overhead lighting; clashing red/green signage; no clear visual hierarchy or subject focus.,1,composition|exposure|content,S-AESTH|S-TECH|S-GLOBAL,"{""S-AESTH"": 3.2, ""S-TECH"": 7.2, ""S-GLOBAL"": 7.2}"
10102.jpg,spaq,r25,,6.0033,"S-GLOBAL(7.2): Image is rotated 90 degrees, but subjects and scene are clear. Colors natural, lighting even. Minor orientation flaw doesn't ruin overall pleasant impression. | S-TECH(5.2): Moderate blur across subjects and background; visible noise in shadows and sky; slight exposure issues with crushed darks; no severe artifacts or color cast. | S-AESTH(5.2): Ordinary composition with subjects off-center; flat lighting lacks mood; pink coat clashes with blue bag; visual hierarchy is weak but not distracting.",1,blur|composition|exposure,S-TECH|S-GLOBAL|S-AESTH,"{""S-TECH"": 5.2, ""S-GLOBAL"": 7.2, ""S-AESTH"": 5.2}"
10103.jpg,spaq,r25,,3.2,"S-GLOBAL(3.2): Overwhelming lens flare dominates image, obscuring details; extreme contrast makes most of frame dark and unviewable. | S-TECH(3.2): Severe highlight clipping from bright light source; extreme shadow crush obscures details; lens flare dominates image. | S-AESTH(3.2): Harsh starburst glare dominates, overwhelming composition and lighting; dark, cluttered background lacks visual hierarchy; color harmony is neutral but unbalanced.",1,exposure|composition,S-AESTH|S-TECH|S-GLOBAL,"{""S-AESTH"": 3.2, ""S-TECH"": 3.2, ""S-GLOBAL"": 3.2}"
10104.jpg,spaq,r25,,1.2,"S-GLOBAL(1.2): Severe blur dominates entire image; no details discernible; unacceptable for any practical use. | S-TECH(1.2): Severe overall blur; no discernible edges or textures. Content barely recognizable due to extreme focus failure. | S-NATURAL(1.2): Severe over-smoothing and blur throughout; textures are completely smeared, resembling watercolor or extreme noise reduction.",1,blur,S-GLOBAL|S-NATURAL|S-TECH,"{""S-GLOBAL"": 1.2, ""S-NATURAL"": 1.2, ""S-TECH"": 1.2}"
10105.jpg,spaq,r25,,1.2,"S-GLOBAL(1.2): Severe motion blur dominates entire image; no details discernible; unacceptable for any practical use. | S-TECH(1.2): Severe motion blur throughout; edges and textures smeared beyond recognition; no discernible detail. | S-NATURAL(1.2): Severe motion blur throughout; no natural texture or edge detail visible. Entire image appears smeared, indicating extreme camera shake or processing artifact.",1,blur,S-GLOBAL|S-NATURAL|S-TECH,"{""S-GLOBAL"": 1.2, ""S-NATURAL"": 1.2, ""S-TECH"": 1.2}"
10106.jpg,spaq,r25,,6.0033,"S-GLOBAL(7.2): Natural lighting and composition are pleasant; minor shadows and slight blur don't detract significantly from overall appeal. | S-TECH(5.2): Moderate noise in shadows, slight blur on leaf edges, crushed dark areas under pots, and minor color cast; overall detail is reduced but discernible. | S-AESTH(5.2): Ordinary composition with centered subjects; flat lighting lacks depth; muted color harmony; visual hierarchy is clear but unremarkable.",1,exposure|color|composition,S-AESTH|S-TECH|S-GLOBAL,"{""S-AESTH"": 5.2, ""S-TECH"": 5.2, ""S-GLOBAL"": 7.2}"
10107.jpg,spaq,r25,,3.2,"S-GLOBAL(3.2): Severe motion blur and overexposed sky dominate; details lost, especially in trees and water reflections; overall impression is poor and distracting. | S-TECH(3.2): Severe motion blur across entire image, especially in trees and water; heavy noise in dark areas; exposure is flat with crushed shadows. | S-AESTH(3.2): Harsh overexposed sky, flat lighting, and blurred foreground create visual chaos; color palette is muddy and unbalanced.",1,blur|exposure|color,S-TECH|S-GLOBAL|S-AESTH,"{""S-TECH"": 3.2, ""S-GLOBAL"": 3.2, ""S-AESTH"": 3.2}"
10108.jpg,spaq,r25,,3.7647,"S-GLOBAL(3.2): Severe noise and blur dominate; low light causes grainy texture and loss of detail, making image visually distracting and unappealing. | S-TECH(3.2): Severe noise in dark areas, noticeable blur on roof details, crushed shadows under eaves, and slight motion blur; overall clarity compromised. | S-NATURAL(5.2): Noticeable noise and grain throughout; mild over-sharpening on roof edges; no HDR glow or oversaturation; processing evident but scene remains plausible.",1,noise|blur|exposure,S-GLOBAL|S-NATURAL|S-TECH,"{""S-GLOBAL"": 3.2, ""S-NATURAL"": 5.2, ""S-TECH"": 3.2}"
10109.jpg,spaq,r25,,1.2,"S-GLOBAL(1.2): Severe blur dominates entire image; no clear details visible; unacceptable for any practical use. | S-TECH(1.2): Severe motion blur throughout; edges and details are indistinct, making content barely recognizable. | S-AESTH(1.2): Severe blur across entire image; no discernible composition, lighting, or color harmony; visually chaotic and unpleasant to view.",1,blur|exposure|composition,S-TECH|S-GLOBAL|S-AESTH,"{""S-TECH"": 1.2, ""S-GLOBAL"": 1.2, ""S-AESTH"": 1.2}"
10110.jpg,spaq,r25,,4.4835,"S-GLOBAL(5.2): Blurry and low resolution; child is in focus but details are soft. Background grassy area lacks clarity. Overall acceptable for casual viewing. | S-TECH(3.1): Severe blur across entire image, heavy noise in shadows and grass, indistinct edges on subject and background; exposure is flat with no clipped highlights or crushed shadows. | S-NATURAL(5.2): Noticeable over-smoothing and noise reduction blur textures; skin appears slightly waxy, grass lacks fine detail, but no harsh halos or oversaturation.",1,blur|noise|exposure,S-GLOBAL|S-NATURAL|S-TECH,"{""S-GLOBAL"": 5.2, ""S-NATURAL"": 5.2, ""S-TECH"": 3.1}"
10111.jpg,spaq,r25,,1.2,"S-GLOBAL(1.2): Severe blur and motion distortion dominate; details unrecognizable; unacceptable for any practical use. | S-TECH(1.2): Severe motion blur, extreme out-of-focus, heavy noise in dark areas, and unnatural purple cast dominate; details are nearly unrecognizable. | S-AESTH(1.2): Severe blur and chaotic light trails dominate; no clear subject or composition; harsh color clash from neon and street lights; visually jarring.",1,blur|color|exposure,S-TECH|S-GLOBAL|S-AESTH,"{""S-TECH"": 1.2, ""S-GLOBAL"": 1.2, ""S-AESTH"": 1.2}"
10112.jpg,spaq,r25,,2.5176,"S-GLOBAL(3.2): Severe motion blur dominates, obscuring details; trees and foliage appear streaked, making image hard to interpret and visually jarring. | S-TECH(1.2): Severe motion blur throughout; edges smeared, no discernible fine detail; tree trunks and foliage indistinct. | S-NATURAL(3.2): Severe motion blur throughout; no sharpening, HDR, or saturation issues, but extreme unsharpness makes image feel artificial and processed.",1,blur|exposure,S-TECH|S-GLOBAL|S-NATURAL,"{""S-TECH"": 1.2, ""S-GLOBAL"": 3.2, ""S-NATURAL"": 3.2}"
10113.jpg,spaq,r25,,7.6387,"S-CONTENT(9.2): Subject (ornate grille) fully framed; no occlusion or cropping. Key patterns and background fabrics clearly visible through openings. | S-GLOBAL(7.5): Clear, well-lit image with intricate metalwork details; minor reflections and cluttered background don't detract significantly. | S-AESTH(5.2): Ordinary composition with ornate metalwork as focal point; flat lighting and cluttered background detract from visual harmony.",1,composition|content,S-AESTH|S-CONTENT|S-GLOBAL,"{""S-AESTH"": 5.2, ""S-CONTENT"": 9.2, ""S-GLOBAL"": 7.5}"
10114.jpg,spaq,r25,,4.5176,"S-GLOBAL(5.2): Blurry overall, especially flowers and vase; soft focus dominates impression. Colors and composition are decent but flaws noticeable. | S-TECH(3.2): Severe blur across entire image; edges of flowers and glass smeared. Heavy noise in dark areas. Compression artifacts visible. | S-NATURAL(5.2): Noticeable over-smoothing on glass and flowers; slight haloing on brick edges; colors appear muted but not oversaturated.",1,blur|noise|exposure,S-GLOBAL|S-NATURAL|S-TECH,"{""S-GLOBAL"": 5.2, ""S-NATURAL"": 5.2, ""S-TECH"": 3.2}"
10115.jpg,spaq,r25,,3.2,"S-GLOBAL(3.2): Severe motion blur dominates, making details indistinct; poor lighting and low sharpness reduce overall clarity and acceptability. | S-TECH(3.2): Severe motion blur throughout; edges smeared, fine details lost. Heavy noise in dark areas. Exposure is uneven with crushed shadows. | S-AESTH(3.2): Harsh lighting and motion blur obscure details; cluttered background distracts from central red fish motif; color harmony is flat due to low contrast and muddy tones.",1,blur|exposure|composition,S-TECH|S-GLOBAL|S-AESTH,"{""S-TECH"": 3.2, ""S-GLOBAL"": 3.2, ""S-AESTH"": 3.2}"
10116.jpg,spaq,r25,,5.2,"S-GLOBAL(5.2): Blurry image with low resolution and poor lighting; details are soft, but overall composition is clear and acceptable. | S-TECH(5.2): Moderate blur across entire image; fine details in artwork smeared. Noticeable noise in shadows and uniform wall areas. Exposure is flat with crushed shadows. | S-AESTH(5.2): Ordinary snapshot; flat lighting, neutral composition, and muted color palette lack visual impact or hierarchy.",1,blur|exposure|composition,S-TECH|S-GLOBAL|S-AESTH,"{""S-TECH"": 5.2, ""S-GLOBAL"": 5.2, ""S-AESTH"": 5.2}"
10117.jpg,spaq,r25,,6.2968,"S-CONTENT(7.2): Main subject (railing) fully visible; minor edge cropping of background elements does not affect understanding. | S-GLOBAL(7.2): Clear, well-lit image with vibrant colors; minor distractions from background clutter and slight tilt, but overall visually acceptable. | S-AESTH(3.2): Cluttered background, harsh yellow-green contrast, flat lighting, and awkward framing create a visually jarring, unbalanced composition.",1,composition|content,S-AESTH|S-CONTENT|S-GLOBAL,"{""S-AESTH"": 3.2, ""S-CONTENT"": 7.2, ""S-GLOBAL"": 7.2}"
10118.jpg,spaq,r25,,6.8519,"S-GLOBAL(7.5): Clear, well-lit outdoor scene with balanced composition; minor distractions like plant shadows and slight motion blur in background are negligible. | S-TECH(7.2): Minor softness and slight noise in shadows; otherwise sharp edges, even exposure, neutral white balance, no compression artifacts. | S-AESTH(5.2): Symmetrical composition with balanced swings; flat lighting lacks mood; vibrant signs clash with neutral tones; foreground pool table disrupts visual hierarchy.",1,composition|color,S-AESTH|S-TECH|S-GLOBAL,"{""S-AESTH"": 5.2, ""S-TECH"": 7.2, ""S-GLOBAL"": 7.5}"
10119.jpg,spaq,r25,,5.2,"S-GLOBAL(5.2): Muted colors and overcast lighting create a dull first impression; power pole disrupts composition but overall scene is peaceful and acceptable. | S-TECH(5.2): Soft focus with smeared flower edges and fine textures; noticeable noise in shadows; flat exposure with crushed darks; slight color cast. | S-AESTH(5.2): Ordinary snapshot with soft, flat lighting and muted color harmony; composition disrupted by central utility pole; visual hierarchy weak.",1,exposure|composition|blur,S-TECH|S-GLOBAL|S-AESTH,"{""S-TECH"": 5.2, ""S-GLOBAL"": 5.2, ""S-AESTH"": 5.2}"
10120.jpg,spaq,r25,,3.2,"S-GLOBAL(3.2): Severe blur dominates the image, making details unrecognizable; lighting reflections add glare, reducing clarity and acceptability. | S-TECH(3.2): Severe overall blur; edges and textures smeared. No visible noise or artifacts, but focus failure dominates. | S-AESTH(3.2): Severe blur obscures composition and lighting; red decorations clash with neutral tones; visual hierarchy lost due to lack of focus.",1,blur|exposure|composition,S-TECH|S-GLOBAL|S-AESTH,"{""S-TECH"": 3.2, ""S-GLOBAL"": 3.2, ""S-AESTH"": 3.2}"
10121.jpg,spaq,r25,,4.7314,"S-GLOBAL(5.2): Hazy atmosphere and muted colors reduce clarity; composition is ordinary but not flawed; minor noise and low contrast make it tolerable but not pleasing. | S-TECH(5.2): Moderate noise in shadows and sky, slight softness in mid-ground, overall hazy exposure with no clipped highlights or strong color cast. | S-AESTH(3.2): Harsh overcast lighting flattens scene; cluttered background with construction and signs; yellow bikes lack visual hierarchy; color palette is dull and unharmonious.",1,exposure|blur|color,S-TECH|S-GLOBAL|S-AESTH,"{""S-TECH"": 5.2, ""S-GLOBAL"": 5.2, ""S-AESTH"": 3.2}"
10122.jpg,spaq,r25,,5.2,"S-GLOBAL(5.2): Blurred image with low detail and muted colors; obelisk is recognizable but lacks sharpness; acceptable for casual viewing. | S-TECH(5.2): Soft focus with smeared stone texture; noticeable noise in sky; mild exposure issues in shadows; no severe artifacts or color cast. | S-AESTH(5.2): Centered obelisk with balanced composition; flat, overcast lighting lacks mood; muted color harmony; visual hierarchy clear but unremarkable.",1,blur|exposure|color,S-TECH|S-GLOBAL|S-AESTH,"{""S-TECH"": 5.2, ""S-GLOBAL"": 5.2, ""S-AESTH"": 5.2}"
10123.jpg,spaq,r25,,7.3129,"S-GLOBAL(7.5): Vibrant pink tulips with natural dew, slight overexposure in highlights, but overall pleasing and well-composed garden scene. | S-TECH(7.2): Minor softness and slight noise in shadows; edges of petals and leaves show fine detail but lack crispness; no clipping or strong artifacts. | S-NATURAL(7.2): Subtle over-sharpening on petal edges; slight oversaturation in pinks; no halos or smearing. Natural overall with minor processing traces.",1,blur|noise|exposure,S-GLOBAL|S-NATURAL|S-TECH,"{""S-GLOBAL"": 7.5, ""S-NATURAL"": 7.2, ""S-TECH"": 7.2}"
10124.jpg,spaq,r25,,6.7314,"S-GLOBAL(7.2): Clear subject, good lighting, minor noise and flat background; no major flaws distract from overall acceptable quality. | S-TECH(7.2): Minor softness and slight noise in shadows; otherwise sharp edges, even exposure, neutral white balance, no compression artifacts. | S-AESTH(5.2): Ordinary composition with subject off-center; flat lighting lacks mood; neutral color palette; minimal visual hierarchy; no strong aesthetic appeal.",1,composition|exposure|color,S-AESTH|S-TECH|S-GLOBAL,"{""S-AESTH"": 5.2, ""S-TECH"": 7.2, ""S-GLOBAL"": 7.2}"
10125.jpg,spaq,r25,,5.5347,"S-GLOBAL(7.2): Clear directional signs with legible text, natural lighting, and balanced composition; minor tilt and slight blur don't detract significantly. | S-TECH(5.2): Moderate noise in shadows and sky, slight softness in foliage edges, minor exposure issues with crushed darks under trees. | S-AESTH(3.2): Awkward framing with tilted perspective; cluttered background; flat lighting; signs dominate composition without visual harmony.",1,composition|exposure|blur,S-TECH|S-GLOBAL|S-AESTH,"{""S-TECH"": 5.2, ""S-GLOBAL"": 7.2, ""S-AESTH"": 3.2}"
10126.jpg,spaq,r25,,3.2,"S-GLOBAL(3.2): Severe underexposure dominates; most details lost in shadows, only silhouettes visible, making image hard to interpret and visually unappealing. | S-TECH(3.2): Severe underexposure crushes shadows; building and foliage details lost. No visible noise or artifacts, but extreme darkness dominates. | S-AESTH(3.2): Harsh backlighting silhouettes trees and building, creating flat, low-contrast scene with poor visual hierarchy and no color harmony.",1,exposure|color,S-TECH|S-AESTH|S-GLOBAL,"{""S-TECH"": 3.2, ""S-AESTH"": 3.2, ""S-GLOBAL"": 3.2}"
10127.jpg,spaq,r25,,3.7647,"S-GLOBAL(3.2): Severe lens flare dominates image, obscuring details; extreme darkness and low visibility make content hard to discern. | S-TECH(3.2): Severe motion blur and lens flare dominate; crushed shadows with no detail; heavy noise in dark areas; exposure extreme. | S-NATURAL(5.2): Strong lens flare and light streaks suggest natural capture; no over-sharpening, oversaturation, or smoothing detected. Processing is minimal but visible in highlights.",1,exposure|blur|noise,S-GLOBAL|S-NATURAL|S-TECH,"{""S-GLOBAL"": 3.2, ""S-NATURAL"": 5.2, ""S-TECH"": 3.2}"
10128.jpg,spaq,r25,,7.3205,"S-GLOBAL(7.5): Vibrant flowers and green leaves with natural lighting; minor overexposure in sky, but overall pleasing and clear. | S-TECH(7.2): Minor softness and slight noise in shadows; edges of petals and leaves mostly crisp; no color cast or compression artifacts. | S-AESTH(7.2): Soft pink blooms with green leaves create pleasing color harmony; diffused light enhances texture; composition is full but slightly cluttered, lacking strong focal point.",1,exposure|composition,S-AESTH|S-TECH|S-GLOBAL,"{""S-AESTH"": 7.2, ""S-TECH"": 7.2, ""S-GLOBAL"": 7.5}"
10129.jpg,spaq,r25,,2.7314,"S-GLOBAL(3.2): Overwhelming glare from bright light source dominates image, causing severe loss of detail and harsh lens flare, making content hard to discern. | S-TECH(3.2): Severe exposure issues: bright light source is clipped, surrounding areas are crushed in shadow, detail loss is extreme and immediate. | S-AESTH(1.2): Overwhelming glare obscures subject; harsh light creates chaotic visual noise; no discernible composition or color harmony.",1,exposure|blur|composition,S-TECH|S-GLOBAL|S-AESTH,"{""S-TECH"": 3.2, ""S-GLOBAL"": 3.2, ""S-AESTH"": 1.2}"
10130.jpg,spaq,r25,,4.5176,"S-GLOBAL(5.2): Blurry and low resolution; motion blur and noise dominate. Details are lost, but scene is recognizable and not offensive. | S-TECH(3.2): Severe motion blur across entire image, heavy noise in shadows, and low sharpness; details smeared, especially on moving vehicles and foliage. | S-NATURAL(5.2): Noticeable over-smoothing on wet pavement and foliage; slight HDR glow around lights; overall plausible but processed.",1,blur|noise|exposure,S-GLOBAL|S-NATURAL|S-TECH,"{""S-GLOBAL"": 5.2, ""S-NATURAL"": 5.2, ""S-TECH"": 3.2}"
10131.jpg,spaq,r25,,1.2,"S-GLOBAL(1.2): Severe motion blur and overexposure dominate, making details unrecognizable; unacceptable for any viewer. | S-TECH(1.2): Severe motion blur throughout; edges smeared, details lost, highlights clipped, and no discernible texture or structure. | S-NATURAL(1.2): Severe motion blur and overexposure dominate; no natural texture or edge definition remains.",1,blur|exposure,S-TECH|S-GLOBAL|S-NATURAL,"{""S-TECH"": 1.2, ""S-GLOBAL"": 1.2, ""S-NATURAL"": 1.2}"
10132.jpg,spaq,r25,,2.4857,"S-GLOBAL(1.2): Severe motion blur dominates entire image, making subjects and background unrecognizable; unacceptable for any viewing purpose. | S-NATURAL(5.2): Heavy motion blur dominates; no over-sharpening, HDR, or oversaturation. Processing artifacts absent; natural appearance despite blur. | S-AESTH(1.2): Severe motion blur obscures all subjects and details; chaotic composition with no visual hierarchy or lighting control; actively unpleasant to view.",1,blur|composition,S-AESTH|S-GLOBAL|S-NATURAL,"{""S-AESTH"": 1.2, ""S-GLOBAL"": 1.2, ""S-NATURAL"": 5.2}"
10133.jpg,spaq,r25,,1.7647,"S-GLOBAL(1.2): Severe blur dominates entire image; details unrecognizable; unacceptable for any practical use. | S-TECH(1.2): Severe motion blur throughout; edges and textures smeared; no discernible fine detail; content barely recognizable. | S-NATURAL(3.2): Severe over-smoothing and blur dominate; textures are lost, resembling watercolor smearing from aggressive noise reduction or extreme defocus.",1,blur|noise|exposure,S-GLOBAL|S-NATURAL|S-TECH,"{""S-GLOBAL"": 1.2, ""S-NATURAL"": 3.2, ""S-TECH"": 1.2}"
10134.jpg,spaq,r25,,1.2,"S-GLOBAL(1.2): Severe blur and noise dominate; no discernible details or content. Unacceptable for any practical use. | S-TECH(1.2): Extreme blur and noise; no discernible edges or textures; content barely recognizable. | S-NATURAL(1.2): Severe over-smoothing creates waxy, watercolor-like blur; no texture or detail remains, indicating heavy noise reduction.",1,blur|noise,S-NATURAL|S-GLOBAL|S-TECH,"{""S-NATURAL"": 1.2, ""S-GLOBAL"": 1.2, ""S-TECH"": 1.2}"
