img_id,dataset,route,level,score,reason,parse_tier,issues,active_skills,skill_scores
135352055.jpg,koniq,r3,,2.1106,"S-GLOBAL(1.8): Extremely dark with severe underexposure; red light dominates, obscuring details; figures and setting are indistinct and blurry, making image hard to interpret. | S-TECH(1.8): Severe underexposure crushes shadows; extreme noise in dark areas; motion blur on subject; red cast from dominant light source distorts white balance. | S-NATURAL(2.9): Low-light scene with red glow; mild over-smoothing in shadows and skin, slight halo around lamp; overall plausible but processed.",1,exposure|noise|color,S-TECH|S-NATURAL|S-GLOBAL,"{""S-TECH"": 1.8, ""S-NATURAL"": 2.9, ""S-GLOBAL"": 1.8}"
135403304.jpg,koniq,r3,,1.8,S-GLOBAL(1.8): Extremely dark lighting obscures facial features and details; newspaper text is barely legible; overall impression is poor and annoying due to lack of visibility. | S-TECH(1.8): Severe underexposure crushes shadows; fine details lost in face and hands; noise visible in dark areas; text on paper barely legible. | S-AESTH(1.8): Harsh shadows and underexposure obscure subject; poor lighting ruins modeling and color harmony; composition lacks clarity and visual hierarchy.,1,exposure|blur|color,S-TECH|S-GLOBAL|S-AESTH,"{""S-TECH"": 1.8, ""S-GLOBAL"": 1.8, ""S-AESTH"": 1.8}"
1360663704.jpg,koniq,r3,,3.5594,"S-GLOBAL(3.9): Natural lighting and authentic rural scene; minor noise and slight blur in background, but overall composition and subject clarity are strong. | S-TECH(2.9): Moderate blur and noise visible in foliage and shadows; slight exposure issues in highlights; fine textures like fabric and thatch lack crispness. | S-AESTH(4.0): Strong natural lighting and earthy color harmony; subject well-placed with clear visual hierarchy; composition balanced despite rustic setting.",1,exposure|color|composition,S-AESTH|S-TECH|S-GLOBAL,"{""S-AESTH"": 4.0, ""S-TECH"": 2.9, ""S-GLOBAL"": 3.9}"
136287514.jpg,koniq,r3,,2.2782,"S-GLOBAL(2.9): Blurry and soft focus throughout; poor lighting and color cast; acceptable for casual viewing but lacks clarity and detail. | S-TECH(1.9): Severe motion blur across entire image; edges smeared, fine text and textures lost; uniform noise in shadows; no sharp details visible. | S-AESTH(1.8): Cluttered composition, flat lighting, and chaotic color palette with no visual hierarchy; distracting background overwhelms subject.",1,blur|exposure|composition,S-TECH|S-GLOBAL|S-AESTH,"{""S-TECH"": 1.9, ""S-GLOBAL"": 2.9, ""S-AESTH"": 1.8}"
1368120580.jpg,koniq,r3,,4.3577,"S-GLOBAL(4.8): Vibrant colors, clear details, natural lighting, and charming subject create a pleasant, engaging image with no flaws. | S-TECH(4.1): Crisp edges on truck and subjects; minimal noise in grass/shadows; slight softness in hair texture; no visible artifacts or color cast. | S-AESTH(4.0): Strong composition with subject centered; natural lighting enhances green tones; harmonious color palette; clear visual hierarchy.",1,composition|exposure,S-AESTH|S-TECH|S-GLOBAL,"{""S-AESTH"": 4.0, ""S-TECH"": 4.1, ""S-GLOBAL"": 4.8}"
136948336.jpg,koniq,r3,,3.0791,"S-GLOBAL(2.9): Rusty, cluttered tire pile with uneven lighting; minor visual noise and lack of aesthetic appeal, but no severe defects. | S-TECH(4.1): Crisp tire edges and textures; slight softness in shadows, minor noise in dark areas; no artifacts or exposure issues. | S-AESTH(1.8): Cluttered composition, flat lighting, and dull color harmony create an unappealing visual experience with no clear focal point or aesthetic appeal.",1,composition|exposure|content,S-AESTH|S-TECH|S-GLOBAL,"{""S-AESTH"": 1.8, ""S-TECH"": 4.1, ""S-GLOBAL"": 2.9}"
138750201.jpg,koniq,r3,,2.5553,"S-GLOBAL(2.9): Overexposed forehead and harsh shadows dominate; eye is sharp but overall lighting imbalance makes image unbalanced and visually jarring. | S-TECH(2.8): Severe highlight clipping on forehead and eye area, heavy noise in shadows, slight blur in fur texture; detail loss evident. | S-NATURAL(1.8): Severe over-sharpening with bright halos around eye and fur; oversaturated yellow iris; unnatural glow on face; plastic texture.",1,exposure|color|processing,S-TECH|S-NATURAL|S-GLOBAL,"{""S-TECH"": 2.8, ""S-NATURAL"": 1.8, ""S-GLOBAL"": 2.9}"
139611767.jpg,koniq,r3,,2.7808,"S-GLOBAL(2.9): Dreamy blue underwater glow with yellow streaks; soft focus and abstract forms create fair aesthetic, but lack of clarity and detail limits overall appeal. | S-TECH(1.8): Severe motion blur, extreme noise in dark areas, crushed shadows, and lack of focus make details unrecognizable; overall extremely low technical fidelity. | S-AESTH(4.1): Strong visual hierarchy with glowing yellow lines drawing eye; deep blue background creates moody depth; color harmony is cohesive despite abstract nature.",1,blur|exposure|color,S-TECH|S-GLOBAL|S-AESTH,"{""S-TECH"": 1.8, ""S-GLOBAL"": 2.9, ""S-AESTH"": 4.1}"
1404458044.jpg,koniq,r3,,3.5464,"S-GLOBAL(3.9): Vibrant fireworks burst with clear trails against dark sky; minor noise and slight blur, but overall visually engaging and pleasing. | S-TECH(2.8): Motion blur in fireworks trails, crushed shadows in dark areas, and visible noise in midtones reduce clarity; fine details are smeared. | S-AESTH(4.1): Strong composition with fireworks centered, balanced against dark sky; warm golden light creates moody contrast; minimal clutter; clear visual hierarchy.",1,blur|exposure|composition,S-TECH|S-GLOBAL|S-AESTH,"{""S-TECH"": 2.8, ""S-GLOBAL"": 3.9, ""S-AESTH"": 4.1}"
1408118135.jpg,koniq,r3,,3.1577,"S-GLOBAL(2.9): Dull lighting and muted colors create a flat impression; stone textures are visible but lack vibrancy; overall acceptable but unremarkable. | S-TECH(2.9): Noticeable noise in shadows and midtones; soft focus on stone textures and steps; slight motion blur; no severe clipping or artifacts. | S-AESTH(4.0): Strong leading lines through arches create depth; warm, directional light enhances texture; composition guides eye forward; minor shadow harshness in corners.",1,exposure|color|composition,S-AESTH|S-TECH|S-GLOBAL,"{""S-AESTH"": 4.0, ""S-TECH"": 2.9, ""S-GLOBAL"": 2.9}"
14092652.jpg,koniq,r3,,3.3017,"S-GLOBAL(3.9): Natural scene with clear pelicans in flight; slight softness and muted colors, but overall composition and subject clarity are good. | S-TECH(2.9): Moderate blur on birds' edges and wings; fine feather detail lost. Uniform noise in water. Slight underexposure in shadows. No severe artifacts or color cast. | S-AESTH(2.9): Ordinary composition with birds scattered; flat lighting and monochromatic palette lack visual impact or harmony.",1,blur|exposure|composition,S-TECH|S-GLOBAL|S-AESTH,"{""S-TECH"": 2.9, ""S-GLOBAL"": 3.9, ""S-AESTH"": 2.9}"
1430765461.jpg,koniq,r3,,3.7788,"S-GLOBAL(3.9): Warm, intimate candlelight creates a cozy mood; minor noise and dark edges don't detract from overall pleasant impression. | S-TECH(2.8): Severe motion blur and low light cause heavy noise in shadows; highlights clipped; focus soft across subject; no chromatic aberration or compression artifacts. | S-NATURAL(4.8): Warm candlelight with natural glow and soft shadows; no halos, oversaturation, or smoothing; textures appear organic and unprocessed.",1,exposure|noise|color,S-TECH|S-NATURAL|S-GLOBAL,"{""S-TECH"": 2.8, ""S-NATURAL"": 4.8, ""S-GLOBAL"": 3.9}"
143394138.jpg,koniq,r3,,2.2418,"S-GLOBAL(2.9): Silhouetted figures dominate foreground, underwater scene is hazy and low-contrast; overall acceptable but visually unbalanced and murky. | S-TECH(1.8): Severe underexposure crushes shadows; strong blue cast from water; motion blur and soft focus obscure fine details; visible noise in dark areas. | S-AESTH(1.8): Harsh backlighting silhouettes subjects, murky blue tint reduces color harmony, cluttered composition with no clear focal point.",1,exposure|color|composition,S-AESTH|S-TECH|S-GLOBAL,"{""S-AESTH"": 1.8, ""S-TECH"": 1.8, ""S-GLOBAL"": 2.9}"
143643298.jpg,koniq,r3,,2.1106,"S-GLOBAL(1.8): Overwhelming red lighting, extreme underexposure, and poor visibility dominate; image feels dark, unclear, and visually unpleasant. | S-TECH(1.8): Severe underexposure crushes shadows; heavy red color cast; extreme noise in dark areas; keyboard keys lack detail; motion blur evident. | S-NATURAL(2.9): Heavy red lighting creates unnatural color cast; skin tones appear orange-red; low-light scene lacks natural detail but no severe HDR halos or over-smoothing.",1,exposure|color|noise,S-TECH|S-NATURAL|S-GLOBAL,"{""S-TECH"": 1.8, ""S-NATURAL"": 2.9, ""S-GLOBAL"": 1.8}"
145089144.jpg,koniq,r3,,2.1106,"S-GLOBAL(1.8): Severe blur and noise dominate; low light causes muddy colors and indistinct faces; overall impression is poor and distracting. | S-TECH(1.8): Severe motion blur, heavy noise in shadows, crushed blacks, and warm color cast dominate; fine details lost, edges smeared, artifacts present. | S-NATURAL(2.9): Warm, low-light scene with visible noise and soft edges; no harsh halos or oversaturation, but slight over-smoothing in skin tones and background.",1,exposure|noise|blur,S-GLOBAL|S-NATURAL|S-TECH,"{""S-GLOBAL"": 1.8, ""S-NATURAL"": 2.9, ""S-TECH"": 1.8}"
1466864952.jpg,koniq,r3,,3.4376,"S-GLOBAL(3.9): Vibrant kite with colorful tail stands out against clear sky; slight blur and minor noise don’t detract from overall pleasing and dynamic impression. | S-TECH(1.8): Severe motion blur on kite and tail; edges smeared, fine textures lost; uniform sky shows minor noise but blur dominates. | S-NATURAL(4.8): No over-sharpening, HDR artifacts, oversaturation, or smoothing; colors natural, edges clean, sky and kite appear authentically captured.",1,blur|noise|exposure,S-GLOBAL|S-NATURAL|S-TECH,"{""S-GLOBAL"": 3.9, ""S-NATURAL"": 4.8, ""S-TECH"": 1.8}"
1473138944.jpg,koniq,r3,,1.8,"S-GLOBAL(1.8): Severe blur and lack of detail dominate; texture is indistinct, making image visually unappealing and hard to interpret. | S-TECH(1.8): Severe blur obscures knit texture; heavy noise in dark areas; no sharp edges or fine detail visible; overall extremely soft and indistinct. | S-AESTH(1.8): Harsh, flat lighting and extreme close-up create visual clutter; monochromatic red tones lack harmony; no clear subject or composition.",1,blur|color|exposure,S-TECH|S-GLOBAL|S-AESTH,"{""S-TECH"": 1.8, ""S-GLOBAL"": 1.8, ""S-AESTH"": 1.8}"
147783170.jpg,koniq,r3,,1.8,"S-GLOBAL(1.8): Extremely dark, poor lighting obscures details; reflections on wheels dominate but overall image is murky and hard to interpret. | S-TECH(1.8): Severe underexposure crushes shadows; heavy noise in dark areas; motion blur on bike wheels; focus soft overall. | S-NATURAL(1.8): Heavy HDR glow around bike wheels and edges; unnatural luminance in dark areas; halos from tone-mapping; overall plastic, uncanny look.",1,exposure|noise|blur,S-GLOBAL|S-NATURAL|S-TECH,"{""S-GLOBAL"": 1.8, ""S-NATURAL"": 1.8, ""S-TECH"": 1.8}"
14898266.jpg,koniq,r3,,2.0979,"S-GLOBAL(1.9): Severe blur and motion artifact dominate; bee and flower details are indistinct; dark background lacks depth; overall impression is poor and distracting. | S-TECH(1.8): Severe motion blur and focus issues obscure fine textures; heavy noise in dark areas; crushed shadows and clipped highlights reduce detail. | S-AESTH(2.9): Subject centered but soft focus; dark background isolates bee, yet lighting is flat and colors lack harmony; composition feels like a snapshot.",1,blur|exposure|composition,S-TECH|S-GLOBAL|S-AESTH,"{""S-TECH"": 1.8, ""S-GLOBAL"": 1.9, ""S-AESTH"": 2.9}"
1492755190.jpg,koniq,r3,,4.0197,"S-GLOBAL(3.9): Vibrant colors and sharp feather detail; slight blur in background and minor noise, but overall impression is strong and pleasing. | S-TECH(4.1): Crisp feather edges and fine textures; slight softness in shadows and background; no noise or artifacts; exposure and white balance natural. | S-AESTH(4.1): Vibrant blue and yellow feathers create strong color harmony; subject well-placed with clear visual hierarchy; soft lighting enhances texture; dark background minimizes clutter.",1,composition|exposure,S-AESTH|S-TECH|S-GLOBAL,"{""S-AESTH"": 4.1, ""S-TECH"": 4.1, ""S-GLOBAL"": 3.9}"
149867784.jpg,koniq,r3,,3.3017,"S-GLOBAL(3.9): Clear sheep grazing in grass; natural lighting and soft focus background. Minor noise and slight blur, but overall pleasant and acceptable. | S-TECH(2.9): Moderate blur across subject and background; fine wool texture smeared. Slight noise in shadows. Exposure balanced but lacks crispness. | S-AESTH(2.9): Ordinary composition with centered subject; flat lighting lacks mood; muted greens and browns are harmonious but unremarkable; no strong visual hierarchy.",1,blur|color|composition,S-AESTH|S-GLOBAL|S-TECH,"{""S-AESTH"": 2.9, ""S-GLOBAL"": 3.9, ""S-TECH"": 2.9}"
15012954.jpg,koniq,r3,,2.5247,"S-GLOBAL(2.9): Low light causes noise and dull colors; subject is visible but image lacks clarity and vibrancy, making it tolerable but not pleasing. | S-TECH(1.8): Severe underexposure crushes shadows; heavy noise in dark areas; focus soft on subject; no visible highlights or fine textures. | S-NATURAL(2.9): Noticeable over-smoothing in shadows and rock textures; skin appears slightly waxy; low-light processing reduces natural grain but no harsh halos or oversaturation.",1,exposure|noise|composition,S-NATURAL|S-TECH|S-GLOBAL,"{""S-NATURAL"": 2.9, ""S-TECH"": 1.8, ""S-GLOBAL"": 2.9}"
153876946.jpg,koniq,r3,,3.2106,"S-GLOBAL(2.9): Dull lighting and yellowish cast reduce appeal; slight blur and uneven focus distract; overall acceptable but visually unimpressive. | S-TECH(2.9): Moderate blur across image, especially in dumplings and tablecloth; noticeable noise in shadows; slight exposure issues with crushed darks; no severe artifacts. | S-NATURAL(4.0): Subtle over-smoothing in shadows and slight halos around edges; overall natural with minor processing traces visible on close inspection.",1,exposure|color|noise,S-TECH|S-NATURAL|S-GLOBAL,"{""S-TECH"": 2.9, ""S-NATURAL"": 4.0, ""S-GLOBAL"": 2.9}"
1540229828.jpg,koniq,r3,,3.7469,"S-GLOBAL(3.9): Vibrant stained glass with rich colors and clear details; minor glare and slight blurriness in highlights don't detract from overall beauty. | S-TECH(2.9): Moderate blur across stained glass; fine lead lines and textures smeared. Exposure uneven with clipped highlights in bright areas. No severe noise or artifacts, but detail loss is evident. | S-AESTH(4.8): Rich, harmonious color palette; strong vertical composition with leading lines; warm, directional light enhances depth and subject focus; intricate details create compelling visual hierarchy.",1,exposure|color|composition,S-AESTH|S-TECH|S-GLOBAL,"{""S-AESTH"": 4.8, ""S-TECH"": 2.9, ""S-GLOBAL"": 3.9}"
154740129.jpg,koniq,r3,,1.2,"S-GLOBAL(1.2): Severe noise, extreme color distortion, and blurry details make image unrecognizable; overwhelming visual defects dominate first impression. | S-TECH(1.2): Extreme blur, severe noise, crushed shadows, clipped highlights, and strong red/yellow color cast obscure all detail; content barely recognizable. | S-NATURAL(1.2): Severe oversaturation with neon reds/yellows, heavy noise, and extreme HDR glow; plastic, unnatural appearance throughout.",1,noise|color|exposure,S-TECH|S-NATURAL|S-GLOBAL,"{""S-TECH"": 1.2, ""S-NATURAL"": 1.2, ""S-GLOBAL"": 1.2}"
155365010.jpg,koniq,r3,,2.4996,"S-GLOBAL(2.9): Blurred face and soft focus dominate, reducing clarity; warm tones are pleasant but overall detail loss makes image tolerable but flawed. | S-TECH(1.8): Severe motion blur smears edges and textures; heavy noise in shadows; crushed highlights on face; warm color cast; no fine detail visible. | S-AESTH(2.9): Ordinary close-up with soft focus; warm tones are cohesive but lighting is flat, composition lacks strong structure or hierarchy.",1,blur|exposure|color,S-TECH|S-GLOBAL|S-AESTH,"{""S-TECH"": 1.8, ""S-GLOBAL"": 2.9, ""S-AESTH"": 2.9}"
156015117.jpg,koniq,r3,,4.2536,"S-GLOBAL(4.8): Vibrant colors, sharp focus on ladybug and flower center, natural lighting, pleasing composition with soft background blur. No flaws dominate. | S-NATURAL(3.1): Mild over-sharpening on flower edges; slight HDR glow in yellow center; skin/texture not applicable but overall processing noticeable. | S-AESTH(4.8): Perfect composition with ladybug centered on daisy; soft bokeh, warm light modeling subject; harmonious red/yellow/white palette; clear visual hierarchy.",1,blur|composition,S-AESTH|S-GLOBAL|S-NATURAL,"{""S-AESTH"": 4.8, ""S-GLOBAL"": 4.8, ""S-NATURAL"": 3.1}"
156451756.jpg,koniq,r3,,3.3017,"S-GLOBAL(3.9): Warm, natural scene with good composition; slight overexposure in sky and minor noise, but overall pleasant and engaging. | S-TECH(2.9): Soft focus on foreground sheep and people; noticeable noise in shadows and sky; slight motion blur; crushed shadows in clothing. | S-AESTH(2.9): Ordinary composition with cluttered foreground; flat lighting; muted color harmony; visual hierarchy lost to sheep in front.",1,composition|exposure|color,S-AESTH|S-TECH|S-GLOBAL,"{""S-AESTH"": 2.9, ""S-TECH"": 2.9, ""S-GLOBAL"": 3.9}"
1572804254.jpg,koniq,r3,,2.9,"S-GLOBAL(2.9): Dark, low-light image with unclear subject; orange sticks in sand-like texture lack context; overall impression is ambiguous and slightly off-putting. | S-TECH(2.9): Moderate blur and noise in shadows; fine textures on cake surface smeared; crushed blacks obscure detail; no severe artifacts but clarity compromised. | S-AESTH(2.9): Ordinary composition with centered sticks; warm but flat lighting; earthy color harmony; minimal visual hierarchy; background cluttered and indistinct.",1,exposure|color|composition,S-AESTH|S-TECH|S-GLOBAL,"{""S-AESTH"": 2.9, ""S-TECH"": 2.9, ""S-GLOBAL"": 2.9}"
1573719804.jpg,koniq,r3,,4.2393,"S-GLOBAL(3.9): Vibrant red paint on textured bricks creates strong visual interest; minor chipping and unevenness are acceptable flaws in an artistic, gritty composition. | S-NATURAL(4.8): Natural texture with authentic paint chipping and brick imperfections; no halos, oversaturation, or smoothing artifacts. | S-AESTH(4.1): Strong visual texture and bold red palette create compelling contrast; composition emphasizes weathered pattern with balanced grid structure.",1,color|processing,S-NATURAL|S-AESTH|S-GLOBAL,"{""S-NATURAL"": 4.8, ""S-AESTH"": 4.1, ""S-GLOBAL"": 3.9}"
159144665.jpg,koniq,r3,,3.8129,"S-GLOBAL(3.9): Warm, intimate moment with soft lighting; slight noise and low resolution, but overall pleasant and emotionally engaging. | S-TECH(2.9): Moderate noise in shadows and skin, slight softness in fur edges, minor motion blur around whiskers; overall detail preserved but not crisp. | S-NATURAL(4.8): No halos, natural skin texture, realistic fur detail, no oversaturation or smoothing; image appears unprocessed and authentic.",1,exposure|noise|color,S-TECH|S-NATURAL|S-GLOBAL,"{""S-TECH"": 2.9, ""S-NATURAL"": 4.8, ""S-GLOBAL"": 3.9}"
160999577.jpg,koniq,r3,,2.0577,"S-GLOBAL(1.8): Extremely dark and underexposed; details lost in shadows; candlelight creates harsh contrast; overall impression is murky and unappealing. | S-TECH(1.8): Severe underexposure crushes shadows; extreme noise in dark areas; motion blur and soft focus obscure fine details; no visible highlights or textures. | S-AESTH(2.9): Dim, warm lighting creates mood but lacks clarity; composition is centered yet cluttered; colors harmonize in low light but lack vibrancy; visual hierarchy weak due to low contrast.",1,exposure|blur|color,S-TECH|S-GLOBAL|S-AESTH,"{""S-TECH"": 1.8, ""S-GLOBAL"": 1.8, ""S-AESTH"": 2.9}"
1646704912.jpg,koniq,r3,,4.2393,"S-GLOBAL(3.9): Vibrant colors and clear subject; slight softness in detail, but overall impression is positive and visually pleasing. | S-NATURAL(4.8): No halos, natural sky gradient, colors vibrant but realistic, no plasticity or smearing; image appears unprocessed and authentic. | S-AESTH(4.1): Strong composition with subject centered against clear sky; vibrant, harmonious colors; soft even light enhances visual appeal without harshness.",1,composition|blur,S-AESTH|S-GLOBAL|S-NATURAL,"{""S-AESTH"": 4.1, ""S-GLOBAL"": 3.9, ""S-NATURAL"": 4.8}"
1679551869.jpg,koniq,r3,,2.6423,"S-GLOBAL(2.9): Dull, overcast lighting and monotonous chain-link fence dominate; lack of visual interest makes image feel flat and unengaging despite no technical flaws. | S-TECH(2.9): Moderate blur across entire image; fine wire mesh details are smeared. Uniform areas show slight noise. Exposure is flat with crushed shadows and clipped highlights in sky. | S-AESTH(1.8): Harsh, flat lighting; cluttered composition dominated by repetitive fence pattern; no clear subject or visual hierarchy; monotonous gray palette.",1,exposure|color|composition,S-AESTH|S-TECH|S-GLOBAL,"{""S-AESTH"": 1.8, ""S-TECH"": 2.9, ""S-GLOBAL"": 2.9}"
169625095.jpg,koniq,r3,,2.2418,"S-GLOBAL(2.9): Blurry focus and yellow cast dominate; keys are indistinct, but overall composition is recognizable and not severely defective. | S-TECH(1.8): Severe motion blur across entire image; edges smeared, fine text on keys illegible; no discernible sharpness or detail retention. | S-AESTH(1.8): Harsh, flat lighting; cluttered composition with no clear subject; yellow tint clashes with neutral keys; shallow depth creates visual confusion.",1,blur|color|composition,S-AESTH|S-GLOBAL|S-TECH,"{""S-AESTH"": 1.8, ""S-GLOBAL"": 2.9, ""S-TECH"": 1.8}"
175326787.jpg,koniq,r3,,3.4024,"S-GLOBAL(2.9): Grainy texture and warm color cast dominate; composition is casual but not distracting; overall acceptable with noticeable flaws. | S-TECH(2.8): Noticeable noise in shadows and midtones, soft focus on sandals, slight color cast; fine textures like toe lines and strap edges are blurred. | S-NATURAL(4.8): No halos, unnatural glow, or oversaturation; textures and skin tones appear organic; subtle grain suggests minimal processing.",1,blur|noise|color,S-NATURAL|S-GLOBAL|S-TECH,"{""S-NATURAL"": 4.8, ""S-GLOBAL"": 2.9, ""S-TECH"": 2.8}"
1795186582.jpg,koniq,r3,,2.2418,"S-GLOBAL(2.9): Strong blue lighting creates moody atmosphere but causes underexposure and loss of facial detail; subject is recognizable but details are obscured. | S-TECH(1.8): Severe motion blur, crushed shadows, and heavy noise in dark areas obscure fine details; blue cast from stage lighting affects white balance. | S-AESTH(1.8): Harsh blue lighting creates flat shadows; subject obscured by darkness and cluttered stage elements; poor visual hierarchy and color clash.",1,exposure|color|blur,S-TECH|S-GLOBAL|S-AESTH,"{""S-TECH"": 1.8, ""S-GLOBAL"": 2.9, ""S-AESTH"": 1.8}"
1798554647.jpg,koniq,r3,,4.1518,"S-GLOBAL(4.8): Cute kitten being fed, soft lighting, warm composition; no flaws dominate; overall impression is tender and visually pleasing. | S-TECH(2.9): Soft focus on kitten’s face and fur; visible noise in dark areas; slight motion blur; crushed shadows under paw; no severe artifacts. | S-NATURAL(4.8): No halos, natural skin texture, realistic fur detail, no oversaturation or smoothing; image appears untouched and organic.",1,exposure|noise|blur,S-GLOBAL|S-NATURAL|S-TECH,"{""S-GLOBAL"": 4.8, ""S-NATURAL"": 4.8, ""S-TECH"": 2.9}"
1799451312.jpg,koniq,r3,,3.3017,"S-GLOBAL(3.9): Warm, soft lighting enhances cat's fur texture; slight noise and warm color cast are minor, not distracting. Overall pleasing and natural. | S-TECH(2.9): Soft focus on fur edges and eyes; noticeable noise in shadows; warm color cast; slight motion blur; no severe artifacts or clipping. | S-AESTH(2.9): Ordinary composition with centered subject; warm but flat lighting; muted color harmony; minimal visual hierarchy or depth.",1,exposure|color|blur,S-TECH|S-GLOBAL|S-AESTH,"{""S-TECH"": 2.9, ""S-GLOBAL"": 3.9, ""S-AESTH"": 2.9}"
1802306299.jpg,koniq,r3,,3.1812,"S-GLOBAL(2.9): Bird details are visible but background is overly bright and blown out, creating harsh contrast; minor noise and softness reduce overall appeal. | S-TECH(2.9): Soft focus on feathers, motion blur in wings, overexposed background with clipped highlights, and visible noise in shadow areas. | S-AESTH(4.1): Strong subject focus with natural lighting; vibrant green background provides contrast without clashing; composition is balanced with clear visual hierarchy.",1,exposure|blur|composition,S-TECH|S-GLOBAL|S-AESTH,"{""S-TECH"": 2.9, ""S-GLOBAL"": 2.9, ""S-AESTH"": 4.1}"
183156510.jpg,koniq,r3,,2.6059,"S-GLOBAL(2.9): Dark, low-light image with high noise and poor visibility; people and boxes are discernible but details are lost; overall impression is acceptable but flawed. | S-TECH(2.8): Severe underexposure crushes shadows; heavy noise in dark areas; motion blur on subjects; soft focus and low detail in textures. | S-AESTH(1.8): Harsh overhead lighting creates glare; cluttered composition with no clear subject; poor color harmony in dark tones; visual hierarchy lost.",1,exposure|color|composition,S-AESTH|S-TECH|S-GLOBAL,"{""S-AESTH"": 1.8, ""S-TECH"": 2.8, ""S-GLOBAL"": 2.9}"
187640892.jpg,koniq,r3,,2.2141,"S-GLOBAL(2.9): Rich red tones and petal texture are visually engaging, but heavy compression artifacts and graininess dominate, reducing overall clarity and acceptability. | S-TECH(1.8): Severe compression artifacts, visible 8x8 blocks, heavy noise in shadows, and crushed darks obscure fine petal textures and edges. | S-NATURAL(1.8): Heavy oversaturation with neon red tones; dark areas appear crushed; textures look waxy and overly smooth, indicating aggressive processing.",1,noise|color|exposure,S-TECH|S-NATURAL|S-GLOBAL,"{""S-TECH"": 1.8, ""S-NATURAL"": 1.8, ""S-GLOBAL"": 2.9}"
194369363.jpg,koniq,r3,,2.6059,"S-GLOBAL(2.9): Blurry focus and dim lighting make image unclear; hand and glass are visible but details lost. Acceptable for casual use, but flawed. | S-TECH(2.8): Soft focus on glass edges and hand, noticeable noise in shadows, slight motion blur; fine textures like bubbles and skin details are smeared. | S-AESTH(1.8): Harsh, flat lighting; cluttered background; poor composition with subject centered awkwardly; color harmony is muted and unbalanced.",1,blur|exposure|composition,S-TECH|S-GLOBAL|S-AESTH,"{""S-TECH"": 2.8, ""S-GLOBAL"": 2.9, ""S-AESTH"": 1.8}"
196734006.jpg,koniq,r3,,3.7385,"S-GLOBAL(3.9): Clear roller coaster structure with readable signage; slight overexposure in sky, but overall composition is strong and visually engaging. | S-TECH(4.1): Minor softness and slight noise in shadows; edges of roller coaster structure mostly crisp; no visible artifacts or color cast. | S-AESTH(2.9): Ordinary composition with low visual hierarchy; flat lighting and muted colors lack aesthetic appeal; cluttered structure dominates without clear focal point.",1,exposure|composition,S-AESTH|S-TECH|S-GLOBAL,"{""S-AESTH"": 2.9, ""S-TECH"": 4.1, ""S-GLOBAL"": 3.9}"
197324620.jpg,koniq,r3,,4.0197,"S-GLOBAL(3.9): Clean composition with strong vertical lines; sails sharp, clouds soft. Minor haze in background, but overall impression is calm and visually pleasing. | S-TECH(4.1): Slight softness in sail edges and fine textures; minimal noise in sky; exposure balanced; no color cast or compression artifacts. | S-AESTH(4.1): Strong vertical lines and clean composition; soft, diffused lighting enhances sail texture; muted color palette harmonizes with sky; minimal clutter.",1,exposure|color|composition,S-AESTH|S-TECH|S-GLOBAL,"{""S-AESTH"": 4.1, ""S-TECH"": 4.1, ""S-GLOBAL"": 3.9}"
1995190133.jpg,koniq,r3,,3.7357,S-GLOBAL(4.0): Vibrant costume and dynamic pose create strong visual impact; minor motion blur on props is barely noticeable; overall impression is good. | S-NATURAL(3.1): Noticeable over-sharpening on edges of costume and face paint; slight haloing around bright elements; skin tones appear slightly oversaturated but not unnatural overall. | S-AESTH(4.1): Strong visual hierarchy with subject centered; vibrant colors harmonize in traditional costume; lighting highlights textures; minor clutter in background.,1,composition|processing|color,S-AESTH|S-NATURAL|S-GLOBAL,"{""S-AESTH"": 4.1, ""S-NATURAL"": 3.1, ""S-GLOBAL"": 4.0}"
2041755502.jpg,koniq,r3,,4.8,"S-GLOBAL(4.8): Clear blue sky, sharp flag details, balanced composition; no flaws or distractions. Strong, positive first impression. | S-TECH(4.8): Crisp flag edges, no noise or artifacts; even exposure with clean blue sky; perfect white balance; no chromatic aberration or compression issues. | S-AESTH(4.8): Minimalist composition with flag off-center; deep blue sky creates serene backdrop; strong vertical line; harmonious red/white/blue palette; clean visual hierarchy.",1,composition|exposure,S-AESTH|S-TECH|S-GLOBAL,"{""S-AESTH"": 4.8, ""S-TECH"": 4.8, ""S-GLOBAL"": 4.8}"
20522527.jpg,koniq,r3,,3.9962,"S-GLOBAL(3.9): Clear, natural beach scene with two seagulls; minor noise in sand and slight overexposure in sky, but overall pleasant and visually acceptable. | S-TECH(4.1): Crisp edges on seagulls, minimal noise in sky and sand, even exposure with no clipping. Slight softness in distant surf; no color cast or compression artifacts. | S-AESTH(4.0): Symmetrical composition with balanced seagulls; soft natural light; harmonious blue-sand palette; clear visual hierarchy; minor clutter in distant swimmers.",1,composition|exposure,S-AESTH|S-TECH|S-GLOBAL,"{""S-AESTH"": 4.0, ""S-TECH"": 4.1, ""S-GLOBAL"": 3.9}"
